"comparison","node","is_key_action","outgoing_analyzed_dyads","incoming_analyzed_dyads","sender_seed123","receiver_seed123","sender_seed456","receiver_seed456","sender_seed789","receiver_seed789","sender_seed1011","receiver_seed1011"
"lamp_GB","edit",FALSE,11,9,-0.000136474623193661,-0.0186161095584164,-0.000256177601264964,-0.0147544509892779,0.00135072568463186,-0.0182964947957921,-0.00234623895406857,-0.0206152728743971
"lamp_GB","message",FALSE,8,8,-0.0183002770501274,-0.00339576956877807,0.014855024798583,-0.00202956027140436,-0.0166837719546476,-0.00509229616643544,-0.0103775222890417,-0.00535933113591009
"lamp_GB","help",FALSE,13,13,-0.0251551319769124,0.0230905183048506,-0.00377583268017506,-0.00358333575862168,-0.0224804773923625,0.0231169515348248,-0.0249762088082438,0.0310560363237359
"lamp_GB","wb_pg_0",FALSE,15,13,-0.00128817381747231,0.00102810979156824,0.000504175882657562,-0.00324308313583502,0.000596542266621924,0.00102857352654973,-0.00426624546886875,0.00114453130295459
"lamp_GB","wb_pg_1",FALSE,6,4,-0.00580794752048242,0.00559597943688022,-0.0615333109826859,0.00277417496474207,0.00507749874111718,0.00221816166623019,-0.0133866638737266,0.000584452176909239
"lamp_GB","wb_pg_1_1",FALSE,0,2,NA,-0.00939369967481146,NA,-0.0139396550609064,NA,-0.0102060097021191,NA,-0.0109308211290719
"lamp_GB","wb_pg_8_4_request_2",FALSE,0,2,NA,-0.00877089465307727,NA,-0.0148165897959186,NA,-0.00810002925635009,NA,-0.0100831618398206
"lamp_GB","wb_pg_4",FALSE,6,2,0.0401843153634442,0.000877854179247517,0.00321067754003423,-0.000422784176963484,0.0532687339921484,0.00111715158216788,0.0282892622553966,-0.00259621825555191
"lamp_GB","em_new",FALSE,7,7,0.0217871957713995,-0.0209074584177497,0.0158342445224702,-0.0164377013260304,0.0247146916406722,-0.0218381149474236,0.0250852179927296,-0.026467824604205
"lamp_GB","em_send",FALSE,0,3,NA,-0.0461380850972999,NA,-0.0445684171837532,NA,-0.0444877702370573,NA,-0.0417998200791987
"lamp_GB","wb_pg_1_2",FALSE,0,3,NA,0.000776136469041011,NA,-0.000320258026900614,NA,0.00707117337616373,NA,-0.00169621433848943
"lamp_GB","wb_pg_1_3",FALSE,2,2,0.0488448834430522,-0.006436585601961,0.0516947678367198,0.00332911946806856,0.0567556682987466,-0.00594935634617398,0.0398314865677816,-0.00289826241149924
"lamp_GB","wb_book_a",FALSE,6,10,-0.0270168030505103,-0.0188133199671097,-0.0267902897438757,-0.0100186287884376,-0.0241891132070067,-0.0179065706574406,-0.0289775622578363,-0.0215761442342611
"lamp_GB","wb_book_a_c",FALSE,0,2,NA,-0.0376516044421318,NA,-0.0441167475262295,NA,-0.042496709866508,NA,-0.0345553496309249
"lamp_GB","wb_pg_5",FALSE,3,3,0.0970228109845527,-0.00210594717510005,0.0304767106798322,0.0033389271971983,0.105271903173788,-0.000715447254039775,0.0691003407561266,-0.00222795009404123
"lamp_GB","wb_pg_5_1",FALSE,0,1,NA,-0.149657833851469,NA,-0.107782423668465,NA,-0.149112126465253,NA,-0.140555121960632
"lamp_GB","wb_pg_5_2",FALSE,0,2,NA,-0.0135543530481812,NA,-0.0146582878236866,NA,-0.012935298111782,NA,-0.0101742157253221
"lamp_GB","wb_pg_8_4_reason_1",FALSE,2,1,-0.0842233913095229,0.0132181337192734,-0.127380796789264,0.000759047020413726,-0.112093917213918,0.0100172252523371,-0.155792312450599,0.00601040442649611
"lamp_GB","wb_pg_8_4_reason_6",FALSE,5,4,-0.0126219298105212,-0.0116564170068113,0.0528377882664735,-0.0189862843057052,0.0617675844961248,-0.0168475471482713,-0.079127050854881,-0.0129669026253018
"lamp_GB","wb_pg_6",FALSE,0,3,NA,-0.00405458759622832,NA,0.0009919958288318,NA,-0.0121243938332523,NA,-0.00311036306967595
"lamp_GB","wb_pg_6_3",FALSE,0,1,NA,-0.00877485523388499,NA,-0.00647694719943842,NA,-0.00973771332121104,NA,-0.00524371226578107
"lamp_GB","wb_pg_6_2",FALSE,0,1,NA,-0.00732378757196887,NA,-0.00863689137458619,NA,-0.00856616875592029,NA,0.00283034538994675
"lamp_GB","wb_pg_6_4",FALSE,0,1,NA,-0.00650600795734489,NA,-0.00134536652737954,NA,-0.00563952755061402,NA,-0.0049534491883211
"lamp_GB","wb_pg_6_5",FALSE,0,1,NA,-0.00371181511854976,NA,-0.00714326300914815,NA,-0.00841917548327183,NA,-0.00463067134336804
"lamp_GB","wb_pg_3",FALSE,0,1,NA,-0.00114292663911984,NA,-0.00349130146196929,NA,-0.000146254236621953,NA,0.000476365632717186
"lamp_GB","copy",FALSE,6,3,-0.00184990353196014,0.00468889821816468,0.00290621493903886,0.00513537789471926,-0.00113483925835798,0.0046437237810735,-0.000451345639558579,0.00614816922572632
"lamp_GB","paste",FALSE,1,2,-0.0190677660308206,-0.0113733143872236,0.025974020237487,-0.00923926216452999,0.00807554797596992,-0.0109765656402966,-0.00301859128823828,-0.0101218902203331
"lamp_GB","wb_book_a_ok",FALSE,0,1,NA,0.180635634105542,NA,0.183656829967821,NA,0.184852658268443,NA,0.182035370990616
"lamp_GB","wb_pg_4_1",FALSE,0,3,NA,-0.00736523848922515,NA,-0.0049631528922463,NA,-0.00567456514200169,NA,-0.00827615087140221
"lamp_GB","wb_pg_4_2",FALSE,0,2,NA,-0.00300322029716073,NA,-0.022495126315717,NA,-0.00345517924950933,NA,0.000766582996136795
"lamp_GB","wb_pg_4_3",FALSE,0,2,NA,-0.00975767664653226,NA,-0.0143554424957269,NA,-0.0122737711382195,NA,-0.0078861848266285
"lamp_GB","em_move",FALSE,0,3,NA,0.00243031341747184,NA,-0.00245035158334427,NA,-0.00190339235357785,NA,0.00118438142612566
"lamp_GB","em_move_c",FALSE,0,1,NA,-0.00112996637116083,NA,0.004232181278441,NA,-0.00478074782080275,NA,-0.0034306382648605
"lamp_GB","em_for",FALSE,6,5,0.0304142355331163,0.000257640102705223,0.0125500589945225,0.00182533600330526,0.0318059607804017,-0.000852808020958634,0.043870757675463,0.000599066058844166
"lamp_GB","em_re",FALSE,9,9,0.0164961689112805,-0.0186334135255791,0.0122611855628251,-0.0199731646617212,0.0163312011014805,-0.020885675351571,0.0189159883986109,-0.0178317337560523
"lamp_GB","splithorizontal",FALSE,7,8,-0.0215251744055676,-0.0268631060637392,0.00307812789138661,-0.0301927806209689,-0.0195984720059763,-0.0327994815040949,-0.0274437128269943,-0.02149216091817
"lamp_GB","em_sch",FALSE,2,5,0.0129968112785935,0.00200786683195392,0.0306981570516172,0.00609470816905496,0.0133079539090255,0.0059607836968892,0.0137766853955434,0.000951473034831215
"lamp_GB","em_sch_ok",FALSE,5,3,0.100563514854169,0.0103409147203346,-0.0155268462377919,0.00831283468249935,0.105761299930953,0.00952136040640038,0.111352939379696,0.00687810193673591
"lamp_GB","book",FALSE,0,3,NA,-0.00327976866625654,NA,-0.00450316928381939,NA,-0.00575222879860866,NA,-0.00494579442850462
"lamp_GB","splitvertical",FALSE,7,4,0.0161890447686784,0.00164820891267457,0.00851177558845735,8.80315940110122e-05,0.0244108046201994,0.00222972304117783,0.0196147731654839,0.0020931553004338
"lamp_GB","em_m_drag",FALSE,14,13,0.00818811765305253,-0.00317394802581405,0.00555813817382237,-0.00273148226893106,0.00687183712616381,-0.00392489939542464,0.00888670999415064,-0.00553739883835774
"lamp_GB","em_f_unfold",FALSE,0,2,NA,-0.00241460763146109,NA,-0.0045314370318758,NA,-0.00577668874242067,NA,-0.00174681923853085
"lamp_GB","wb_pg_8_4_reason_3",FALSE,0,2,NA,0.00082490988994517,NA,-0.00550262302411006,NA,0.00611960760427625,NA,0.00188665261834031
"lamp_GB","wb_sch",FALSE,7,5,-0.0757559851174169,0.00919344846441256,-0.014013303292906,0.019742380316966,-0.0968078047411664,0.0138511651204132,-0.0810765407602212,0.00524422123595241
"lamp_GB","em_m_move",FALSE,0,1,NA,-0.0118732252285736,NA,-0.0131894973928086,NA,-0.0107423791965849,NA,-0.00810072559297637
"lamp_GB","em_re_a",FALSE,0,4,NA,-0.00594041099283313,NA,-0.00744381788356784,NA,-0.00738534825278281,NA,-0.00639237630707253
"lamp_GB","em_move_ok",FALSE,0,1,NA,-0.0106229981890602,NA,-0.00807685950725438,NA,-0.0140849844664759,NA,-0.00527074288075406
"lamp_GB","wb_pg_8_4_reason_5",FALSE,0,1,NA,0.00232909940924379,NA,0.00498571180132294,NA,0.00139168063801939,NA,-0.0018312291672761
"lamp_GB","em_trash",FALSE,0,1,NA,-0.00342134253148399,NA,0.00198627426517186,NA,0.00195885815030034,NA,-0.00189511041296906
"lamp_GB","wb_pg_8_4_reason_2",FALSE,0,2,NA,-0.00397349074746047,NA,-0.0137799348371404,NA,-0.00907480877259166,NA,-0.00560860376288733
"lamp_SK_GB","wb_pg_8",TRUE,9,8,0.00753198513241713,0.0362810683346262,0.00164840338836568,0.0388621024733437,-0.00185568077601758,0.0351028845269967,0.00485545722551113,0.0349683461169348
"lamp_SK_GB","wb_pg_8_4",TRUE,14,6,0.00569292432272698,-0.00186833353933189,0.00157140517763524,-0.000641973004865541,-0.0022974893353257,-0.00190573857555561,0.00304084871994063,7.02118231187324e-05
"lamp_SK_GB","wb_pg_8_4_reason_4",TRUE,8,8,0.00575079520640221,0.00917694694815748,0.00278421896824458,0.0103228866915246,-0.00182091198827965,0.00993506176251674,0.00480288476877564,0.0113120536414107
"lamp_SK_GB","wb_pg_8_4_request_1",TRUE,9,8,0.00509211495909682,-0.0132403033155686,-7.92801414464664e-06,-0.0134326052661137,-0.00237890900604308,-0.0108467611235827,0.00204246267712881,-0.0121917496066293
"lamp_SK_GB","wb_pg_8_3",TRUE,7,12,0.00732057740161939,0.00418197167916997,0.00337584137631666,0.00575429155575102,0.000656177562337285,0.00448020409533501,0.00449708479954732,0.00565714893261927
"lamp_SK_GB","wb_pg_8_3_1",FALSE,6,5,0.00894405285651261,-0.00702561183217755,0.00167675652880936,-0.00533237353444352,0.00146408614901092,-0.0095662567684983,0.00397828799281536,-0.00730381676408788
"lamp_SK_GB","wb_pg_pop2",FALSE,7,4,0.0120307251546755,-0.00318000563357374,0.0046169711429679,-0.00425806791825947,0.00160473151148369,-0.00485287601699484,0.00761847543979868,-0.00299437823069066
"lamp_SK_GB","wb_hist_back",TRUE,30,23,0.0082182878189884,0.012353136049579,0.00238810786042006,0.014851741399098,-0.00126009220387227,0.0115387608708719,0.005182849717829,0.0137952634755314
"lamp_SK_GB","em",TRUE,21,32,0.00777019260380006,-0.018138938164205,0.0017992445540703,-0.0170929793115904,-0.00254995458788264,-0.0173213295617701,0.00314913309649727,-0.0168470916875706
"lamp_SK_GB","em_m_view_305",TRUE,15,8,0.0125844546892489,0.00558517748836775,0.00681292530084418,0.00508719002955728,0.00234546384320402,0.00615291641870437,0.0088634713528891,0.00536430484984121
"lamp_SK_GB","wb",TRUE,29,42,0.0066964924163626,-0.00943956202847706,0.000959267174859319,-0.00977608299706241,-0.0023297393044776,-0.00931289639457884,0.0033154479275954,-0.00918644532034082
"lamp_SK_GB","keypress",TRUE,36,21,0.00992450075315462,0.0117992624449124,0.00445005326829959,0.0125995073094512,0.000728700939192092,0.0109087105770161,0.00655023479200586,0.0126023785802941
"lamp_SK_GB","wb_pg_8_4_submit",TRUE,7,9,0.0028292576570617,-0.00395119838762056,-0.00317633199571131,-0.00336807793521962,-0.00522818614399086,-0.00204880790812142,3.03773291564765e-05,-0.00242106156955589
"lamp_SK_GB","wb_pg_2",FALSE,8,3,0.0122054043362614,-0.0149735355386416,0.00659945421563202,-0.0147120968885219,0.00223440388449107,-0.0117498587016546,0.00830087232079238,-0.0130650616784903
"lamp_SK_GB","em_f_view",TRUE,22,21,0.00539905208853044,-0.0163281220089545,-0.000489453563273078,-0.0157498869176109,-0.00417061921898333,-0.00986153531162522,0.00171386423813314,-0.0136330403823604
"lamp_SK_GB","em_m_view_116",FALSE,11,11,0.0109374282143305,-0.000515055318162125,0.00331214114074561,0.000200012394167063,0.00163573107909953,0.00144514588509419,0.00580315053049788,0.00117044730902736
"lamp_SK_GB","em_m_view_117",FALSE,12,9,0.00903867652838764,-0.0194165880813785,0.00270583364923368,-0.0167825325823379,0.00244444072736695,-0.0157212694537529,0.00531113224914915,-0.0174488987787517
"lamp_SK_GB","em_m_view_118",FALSE,5,5,-0.0336213389904124,0.0103463025736271,-0.0207516423077689,0.016729230164212,-0.0303414334509889,0.00827921149429399,-0.0186546697828493,0.0138099814017503
"lamp_SK_GB","em_m_view_119",FALSE,13,11,0.0169351656248879,-0.0105677826653135,0.0107152775048011,-0.00998300944393007,0.00600163017883964,-0.00686305317304538,0.0128750553101843,-0.00956581776565464
"lamp_SK_GB","em_m_view_120",FALSE,12,10,0.00279768435004795,-0.0134060250393258,0.00356514392166143,-0.0113284269610711,0.0010009211291768,-0.0109021766862508,0.000766000394130891,-0.00978530752440053
"lamp_SK_GB","em_m_view_112",FALSE,8,9,0.0199854911962721,0.0161861427885471,0.00405092364970665,0.0110893334962219,-0.00246075660635282,0.0159462778833334,0.00407573098121791,0.0134245445132959
"lamp_SK_GB","em_m_view_113",FALSE,9,8,0.0154294015355631,0.0212242997851695,0.00879588317922566,0.0248758468199451,0.00499719807905079,0.0303484166819353,0.0112027414327619,0.0252474261843031
"lamp_SK_GB","em_m_view_114",FALSE,10,5,0.014200079392714,0.039978962605987,0.00973922773939126,0.0387793554848276,0.00569488958410926,0.043525434792858,0.0112946874856216,0.0442920156476533
"lamp_SK_GB","em_m_view_115",FALSE,17,19,0.00891593007138232,-0.0131858441009902,0.00347671072709744,-0.0115078214346753,-0.000186387589239556,-0.0124829003887373,0.00486578274005113,-0.012010812940471
"lamp_SK_GB","em_m_view_109",FALSE,6,13,0.0144082798849559,0.00424810868716215,0.00126633703640268,0.00763512893783366,0.00527861407529232,0.00568826120876613,0.00892446075782629,0.00725202437378891
"lamp_SK_GB","wb_pg_2_1",FALSE,3,3,-0.0109958875417791,-0.0064125394132113,-0.0167254432836756,-0.00674212033014184,-0.0129112648285172,-0.0061065253326665,-0.00944310557491869,-0.00282958777214914
"lamp_SK_GB","wb_pg_pop1",FALSE,20,4,0.00816225668860434,0.00854767654821204,0.00263391163744986,0.00989235173496528,0.00124328108121853,0.00955052254536035,0.0057027345923643,0.0110840638174617
"lamp_SK_GB","wb_pg_2_2",FALSE,2,5,-0.00348880817047634,-0.00199577276020544,-0.0199056963645191,-0.00369778235360909,-0.0245103667090503,-0.00173601699359034,-0.0182981016472016,-0.00226532637541484
"lamp_SK_GB","wb_pg_2_3",FALSE,5,6,0.0061789539757858,-0.00444853632789755,-0.00312875390581122,-0.00361972035065154,-0.00665384323364226,-0.00313701109823576,-0.00517294975917504,-0.00282094114195852
"lamp_SK_GB","view",FALSE,0,1,NA,-0.00774886195051357,NA,-0.00787655653410219,NA,-0.000662330212542954,NA,-0.00371235849173414
"lamp_SK_GB","em_m_view_111",FALSE,10,8,0.00799594099877873,-0.0105059581889555,0.00215541476865375,-0.010054651124198,0.000656892195668474,-0.00713962027721906,0.00450057031172742,-0.0104903922288697
"lamp_SK_GB","em_m_view_101",FALSE,7,7,-0.0191037099773081,-0.0401930319962185,-0.0179495708050719,-0.0397012920940889,-0.0361602412491067,-0.0390223990402462,-0.00961094192690219,-0.0377726464448183
"lamp_SK_GB","em_m_view_102",FALSE,9,6,0.000760679452515592,0.0360150852351453,-0.005708395508857,0.0285009913287855,-0.00822993481061849,0.031179470600141,-0.00537163329134898,0.0254529973657518
"lamp_SK_GB","em_m_view_103",FALSE,6,7,-0.00100015956839468,0.00923827997488154,-0.00323058063601959,0.00830904406801997,-0.00901941846623956,0.0059942885075101,-0.00303304005262951,0.00763880977026087
"lamp_SK_GB","em_m_view_104",FALSE,14,10,0.0309000319228734,0.00505810441243501,0.0254368173133679,0.00517070016332104,0.0252552814047211,0.00629554004473738,0.0283993649519503,0.00563959209902316
"lamp_SK_GB","em_m_view_105",FALSE,12,8,0.00620828355158402,-0.0236396696106436,-0.000581104290497476,-0.0224988650932595,-0.00203509796042269,-0.0330276172054792,0.00329703030825236,-0.0268932157125249
"lamp_SK_GB","em_m_view_106",FALSE,7,7,0.00410158033125056,0.0176599936787646,-0.00352224410728462,0.0167021534495728,-0.00424685817756575,0.0203964176777061,0.00111583960725577,0.0195847704240954
"lamp_SK_GB","em_m_view_107",FALSE,10,9,0.00690675189405741,0.00560814850963349,0.00303968125243867,0.00637667489312026,-0.0014697153580894,0.0042761135749471,0.00343270703819784,0.00538461993129117
"lamp_SK_GB","em_m_view_108",FALSE,7,6,0.00490403133553693,-0.0123995901397018,-0.000221448189272455,-0.00596646789650515,-0.00396736763480876,-0.0121864819186778,0.00150281170409431,-0.0103693149741722
"lamp_SK_GB","em_m_view_110",FALSE,9,6,0.00648283100274448,0.00524313893337617,0.002886552518459,0.00236467529112638,-0.00205135063531227,0.00947187437071093,0.00480888811437883,0.00522261497257607
"lamp_SK_GB","url_ok",FALSE,7,6,0.0126485840278551,-0.00778474477579594,0.00593303960321021,-0.00651121637903694,0.00726338097605181,-0.00639371140295014,0.00294352650310191,-0.00718246755910467
"lamp_SK_GB","wb_pg_8_2",TRUE,4,5,0.00565924602444758,-0.00217166836088545,-0.000454107511911248,0.000181965220232566,-0.00371480620398962,0.00335210744945785,0.00138959847086565,0.00217001094889355
"lamp_SK_GB","wb_pg_pop3",FALSE,8,2,0.00915021762345977,0.0052428118149323,0.00601926490050621,0.0106865709047587,0.00163176100517224,0.00754360716354533,0.00750661252961234,0.00409217078517272
"lamp_SK_GB","wb_pg_7",FALSE,5,3,0.0151690377434164,-0.0158803738833676,0.0103020948464218,-0.013800133857772,0.00852011811113349,-0.0118927606539938,0.0120368709237811,-0.0166245131009637
"lamp_SK_GB","wb_pg_8_1",FALSE,2,4,-0.0115858871485966,-0.00420278918265747,-0.0186979652014061,-0.00414618896775678,-0.0223556361073627,-0.00281727225095721,-0.0134489175275966,-0.00341634565916937
"lamp_SK_GB","wb_pg_10",FALSE,4,1,-0.0142481306069625,-0.00554664780651544,-0.0199002426425018,-0.00651040759569006,-0.023724533880118,0.00103035644482547,-0.0152159454604062,-0.00222067109331882
"lamp_SK_GB","wb_pg_9",FALSE,0,2,NA,-0.0051943417201109,NA,-0.00450462024688241,NA,-0.00478993368332685,NA,-0.00614860031227212
"lamp_SK_GB","file",FALSE,12,7,0.0246167920973764,-0.00939617185961954,0.0204962705672106,-0.0107375959748496,0.017566480330957,-0.00926984774684887,0.023345212059277,-0.00842658485101377
"lamp_SK_GB","wb_hist_for",FALSE,11,9,0.00191720527490084,-0.0078352136395358,-0.00432457701590113,-0.00697433394995173,-0.00723280295125692,-0.00764730024076324,-0.00153738820240056,-0.00639967158697814
"lamp_SK_GB","edit",FALSE,0,6,NA,-0.0157667253243938,NA,-0.0175385235305085,NA,-0.014999803525168,NA,-0.0164341443150994
"lamp_SK_GB","message",FALSE,0,4,NA,-0.0120381889023025,NA,-0.0126491621734852,NA,-0.0142685029527423,NA,-0.0110485962531102
"lamp_SK_GB","help",FALSE,0,4,NA,-0.00789010864844727,NA,-0.00695698183577612,NA,-0.00723020730462063,NA,-0.00918039024373031
"lamp_SK_GB","wb_pg_0",FALSE,9,12,0.0328824088291611,-0.0266980039325249,0.0252429021365151,-0.0264462055728813,0.0259118949810886,-0.0267952850406974,0.0279744661888783,-0.0262755685028408
"lamp_SK_GB","wb_pg_1",FALSE,3,3,0.00933216392345869,-0.00992324139723967,0.00758013131499112,-0.00617161003600097,0.0106949516695383,-0.00778227982263615,0.00966123632408802,-0.00703476853195529
"lamp_SK_GB","wb_pg_1_1",FALSE,0,1,NA,9.81261514599458e-05,NA,-0.000569648623279222,NA,-0.00581456258703975,NA,-0.00403957093505215
"lamp_SK_GB","wb_pg_8_4_request_2",FALSE,0,3,NA,-0.00530565806285601,NA,-0.00399237472978723,NA,-0.00504527822896666,NA,-0.0031569560371512
"lamp_SK_GB","wb_pg_4",FALSE,5,2,-0.033604707094429,-0.00162968075849548,-0.0370292058604565,-0.00463298703796317,-0.0341861051776816,-0.00258511238764743,-0.0306160822136062,-0.00132059883534842
"lamp_SK_GB","em_new",FALSE,3,3,0.00994842248070753,-0.000456874004696861,0.00197378988364038,-5.48312033734346e-05,0.00117496874346039,0.00245220203348546,0.0053015243139488,-0.00135671066571583
"lamp_SK_GB","em_send",FALSE,0,1,NA,-0.00683185653733257,NA,-0.00688043247428196,NA,-0.00520896526867969,NA,0.000192611870605579
"lamp_SK_GB","wb_pg_1_2",FALSE,0,2,NA,-0.00589031289960968,NA,-0.00669105395768009,NA,-0.00925035238818396,NA,-0.0133831981578983
"lamp_SK_GB","wb_pg_1_3",FALSE,0,2,NA,-0.0187499769032694,NA,-0.0280008571629626,NA,-0.0305407060023733,NA,-0.0212664365152161
"lamp_SK_GB","wb_book_a",FALSE,7,5,-0.000898178821595849,-0.0110584306238502,-0.00172085648253104,-0.00962060690575517,-0.00950775443944027,-0.00990218531365658,-0.00796412313229098,-0.0069535644193447
"lamp_SK_GB","wb_book_a_c",FALSE,0,1,NA,0.0919629340170908,NA,0.0925719980400732,NA,0.0833512411518448,NA,0.0980104996096357
"lamp_SK_GB","wb_pg_5",FALSE,3,3,-0.144479725162642,-0.0038757978437572,-0.132870591104957,-0.00270116278432477,-0.140564209655452,-0.00358413932712509,-0.142656880404165,-0.00299214237322919
"lamp_SK_GB","wb_pg_5_1",FALSE,0,1,NA,0.181718710779674,NA,0.177651217350017,NA,0.181967529888878,NA,0.168608454036117
"lamp_SK_GB","wb_pg_5_2",FALSE,0,2,NA,0.0155673959023134,NA,0.0201526238937239,NA,0.0185692293074177,NA,0.0186946996156237
"lamp_SK_GB","wb_pg_8_4_reason_1",FALSE,0,1,NA,0.000808082694906742,NA,-0.00976163732544262,NA,-0.00293574678310542,NA,-0.000328179802317687
"lamp_SK_GB","wb_pg_8_4_reason_6",FALSE,3,3,0.0247014474020852,-0.0057066762336356,0.00977882595903351,-0.00462683248749366,-0.0115148551659049,-0.00245514995763605,0.0141505043623121,-0.00365470288487981
"lamp_SK_GB","wb_pg_6",FALSE,0,1,NA,-0.00137882537436658,NA,0.00202888265281372,NA,0.00447059278580296,NA,0.00121781912813355
"lamp_SK_GB","wb_pg_3",FALSE,0,1,NA,-0.00485717826929349,NA,-0.00539911549521458,NA,-0.00386023561078903,NA,0.00118133542533152
"lamp_SK_GB","copy",FALSE,0,1,NA,-0.055872086249701,NA,-0.0624369333073706,NA,-0.0571566843244487,NA,-0.0642237603910535
"lamp_SK_GB","paste",FALSE,0,1,NA,-0.019172773560004,NA,-0.0171009765652795,NA,-0.0136339560737035,NA,-0.0144233880408453
"lamp_SK_GB","wb_book_a_ok",FALSE,0,2,NA,-0.0408220113654214,NA,-0.0405167583806533,NA,-0.0332862856055822,NA,-0.0410275608437492
"lamp_SK_GB","wb_pg_4_1",FALSE,0,2,NA,-0.0132596928292948,NA,-0.0177012942941043,NA,-0.0172291881205286,NA,-0.0125876238738935
"lamp_SK_GB","wb_pg_4_2",FALSE,0,2,NA,0.0331526046487365,NA,0.0408008346254861,NA,0.0332981699008579,NA,0.0353998193252538
"lamp_SK_GB","wb_pg_4_3",FALSE,0,2,NA,0.0179420252301088,NA,0.0183042627665481,NA,0.00826903559227939,NA,0.011995717053348
"lamp_SK_GB","em_move",FALSE,0,2,NA,-0.00346159802278131,NA,-0.00317232156204654,NA,-0.00927327789639257,NA,-0.00492175936891143
"lamp_SK_GB","em_move_c",FALSE,0,1,NA,-0.0033495263449432,NA,-0.00397091549694021,NA,0.000528038146129281,NA,-0.00654423485118891
"lamp_SK_GB","em_for",FALSE,0,1,NA,-0.00847406315516841,NA,-0.0122567708899937,NA,-0.00369562307615403,NA,-0.00784535411225328
"lamp_SK_GB","em_re",FALSE,3,4,0.00796369588994863,-0.00330201308852828,0.00482677474181336,-0.0019073505162536,0.00579805399669683,-0.00398497398223134,0.00643111437620618,0.000383245175029936
"lamp_SK_GB","splithorizontal",FALSE,0,4,NA,-0.00708116603597177,NA,-0.00384433217574866,NA,-0.00127891867402069,NA,-0.00486665456826923
"lamp_SK_GB","em_sch",FALSE,0,2,NA,-0.00369449437516162,NA,-0.00273344994320251,NA,-0.0016324683174613,NA,0.000264949886218722
"lamp_SK_GB","em_sch_ok",FALSE,0,1,NA,-0.00860099834688341,NA,-0.00740686295644187,NA,-0.00270908588731166,NA,-0.00525032394094903
"lamp_SK_GB","book",FALSE,0,2,NA,0.00593776051417916,NA,0.00543094766966258,NA,0.00483882060610841,NA,-0.000140408978825225
"lamp_SK_GB","splitvertical",FALSE,0,2,NA,-0.00537681835764761,NA,-0.00619029778089633,NA,-0.00429416344650567,NA,-0.00604044814703251
"lamp_SK_GB","em_add_f",FALSE,0,1,NA,-0.00188414984650638,NA,-0.00142063735158705,NA,-0.00245403653028592,NA,-0.00538664998728158
"lamp_SK_GB","em_add_f_c",FALSE,0,1,NA,-0.00464397720250483,NA,-0.00429076589083149,NA,-0.00161962604304761,NA,-0.00258377990889483
"lamp_SK_GB","em_m_drag",FALSE,11,10,0.0362761775773702,-0.00612816813616128,0.0264369036949997,-0.00374577173338442,0.0221004265840788,-0.00394307981744801,0.0284632451050212,-0.00389454940398856
"lamp_SK_GB","wb_pg_pop4",FALSE,0,1,NA,-0.00891973872472137,NA,-0.00432785574695298,NA,-0.0129091865504128,NA,-0.0105359467451859
"lamp_SK_GB","wb_pg_8_4_reason_3",FALSE,0,1,NA,-0.00449676256283535,NA,0.00157922686979784,NA,-0.00489313265936791,NA,-0.00501870659922261
"lamp_SK_GB","wb_sch",FALSE,0,1,NA,-0.00510071027800131,NA,-0.00634672777847459,NA,-0.00565153149059028,NA,-0.00670874863315174
"lamp_SK_GB","em_m_move",FALSE,0,1,NA,0.00225671622165531,NA,-0.00389519053822084,NA,0.00346158330933031,NA,-0.00210144196563335
"lamp_SK_GB","wb_pg_8_4_reason_5",FALSE,0,3,NA,-0.00344495640147325,NA,-0.000194092887373155,NA,-0.00164659728959385,NA,0.00134463732359224
"lamp_SK_GB","wb_pg_8_4_reason_2",FALSE,0,1,NA,0.00384939394997839,NA,0.00693751949261664,NA,-0.00170988773355276,NA,0.00479400975069069
