"source","target","A","B","diff","edge_type","key_to_key","comparison","mult_seed123","mult_seed456","mult_seed789","mult_seed1011","intercept_seed123","sender_seed123","receiver_seed123","fitted_seed123","residual_seed123","min_chain_mean","max_chain_mean","chain_mean_sign","source_is_key","target_is_key"
"ss_help","ss_so",0.299289620266051,0.156928786886055,0.142360833379996,"both_observed",FALSE,"cdtally_AT",0.0849639582550722,0.0879765183178719,0.0810454653956695,0.0841161805820301,-0.0060356292516486,-0.00566788182275347,0.0249739322560559,0.098234379436726,0.04412645394327,0.0810454653956695,0.0879765183178719,"all_positive",FALSE,TRUE
"ss_save","ss_so",0.191866184816728,0.145106735331972,0.046759449484756,"both_observed",FALSE,"cdtally_AT",0.0421174610459749,0.0409410560701911,0.0414962170619149,0.0411226589370908,-0.0060356292516486,-0.00640422653461853,0.0249739322560559,0.0546515375157637,-0.0078920880310077,0.0409410560701911,0.0421174610459749,"all_positive",FALSE,TRUE
"ss","so_1_3",0.00192395505385647,0.00120967930399468,0.00071427574986179,"both_observed",FALSE,"cdtally_AT",-0.0263015800443033,-0.0272428808731699,-0.0234007354439345,-0.0346386548685985,-0.0060356292516486,-0.00634589156573483,0.122724377924356,0.0840412770626696,-0.0833270013128078,-0.0346386548685985,-0.0234007354439345,"all_negative",FALSE,TRUE
"ss_so","so_1_3",0.763359918349102,0.308783730115607,0.454576188233495,"both_observed",TRUE,"cdtally_AT",0.180616687599265,0.18148855885759,0.183576300210603,0.173721471178978,-0.0060356292516486,-0.0116679202950874,0.122724377924356,0.285637515976885,0.16893867225661,0.173721471178978,0.183576300210603,"all_positive",TRUE,TRUE
"keypress","so_1_3",0.016263615963839,0,0.016263615963839,"A_only_edge",FALSE,"cdtally_AT",-0.0173973566363071,-0.0188175636571828,-0.0173023520100166,-0.0252089749964542,-0.0060356292516486,0.00785531873934244,0.122724377924356,0.107146710775743,-0.0908830948119041,-0.0252089749964542,-0.0173023520100166,"all_negative",FALSE,TRUE
"so_2_asc","so_1_3",0.106228680039358,0,0.106228680039358,"A_only_edge",TRUE,"cdtally_AT",0.0299409788459213,0.0321741467167078,0.0349625672896975,0.0248827175268585,-0.0060356292516486,-0.0182501347969284,0.122724377924356,0.128379592721701,-0.0221509126823427,0.0248827175268585,0.0349625672896975,"all_positive",TRUE,TRUE
"so","so_1_3",0.774776849398719,0.559777961340738,0.214998888057981,"both_observed",TRUE,"cdtally_AT",0.0942417499406767,0.0935206217067629,0.0955090917703692,0.0857340450031963,-0.0060356292516486,-0.0141349439506384,0.122724377924356,0.196795554662746,0.018203333395235,0.0857340450031963,0.0955090917703692,"all_positive",TRUE,TRUE
"so_1_4","so_1_3",0.238913077591097,0,0.238913077591097,"A_only_edge",FALSE,"cdtally_AT",0.148641489751704,0.167353863530565,0.160946026140974,0.150952755704942,-0.0060356292516486,-0.0334746788564927,0.122724377924356,0.231855559567919,0.00705751802317814,0.148641489751704,0.167353863530565,"all_positive",FALSE,TRUE
"so_1_1","so_1_3",0,0.216149805120714,-0.216149805120714,"B_only_edge",FALSE,"cdtally_AT",-0.381898363604644,-0.377839117954327,-0.372411153266762,-0.384905359364084,-0.0060356292516486,0.0381435010097564,0.122724377924356,-0.227066113922179,0.0109163088014654,-0.384905359364084,-0.372411153266762,"all_negative",FALSE,TRUE
"ss","so_ok",0,0.00120647139812525,-0.00120647139812525,"B_only_edge",FALSE,"cdtally_AT",0.0120771280209612,0.0064310540290004,1.18342160805489e-05,0.0102698505683356,-0.0060356292516486,-0.00634589156573483,-0.0129886057254097,-0.013292998521832,0.0120865271237067,1.18342160805489e-05,0.0120771280209612,"all_positive",FALSE,TRUE
