"parameter","mean","sd","rhat","ess_bulk","ess_tail"
"tau[3106]",0.189461925430311,0.0504391729854096,1.00057370830355,4373.52728062513,15600.9395023884
"tau[7019]",0.164797146036805,0.0351916890259769,1.00057101486635,4071.56559858939,14342.9432142503
"tau[3559]",0.278050777750524,0.0570208122420674,1.00056990381138,5033.92695796276,17312.6020870605
"tau[7620]",0.236532766948442,0.0595483644973064,1.00056569403318,6435.65337493021,22223.6294818388
"tau[3584]",0.22424401970782,0.0536473933375071,1.00056211865272,4787.06403835869,16610.2240307087
"tau[1961]",0.163683171280527,0.0263952667168505,1.00055982674112,3709.75906972663,12646.0887627618
"kappa1[34,4]",0.0935999810579089,0.0339174087355707,1.00055877951303,5601.26175972352,16046.2769851638
"kappa1[5,25]",0.218804043058457,0.116797709168913,1.00055704143155,11307.7234177411,33935.4513062435
"kappa1[11,10]",3.16679117548,0.455412385715664,1.00055530742341,11890.8079932674,31698.4384076659
"tau[7702]",0.170789449072968,0.0439867134497368,1.00055500879337,5068.64093183815,17326.977876278
"kappa1[11,24]",2.91800278243559,0.43963012431236,1.00055458616161,10641.9030856865,33394.7492357444
"kappa1[10,7]",3.80733484020501,0.565274564275821,1.00055221059891,9504.21663122478,32146.9131451005
"kappa0[29,7]",9.41526674294473,1.20052437164677,1.00054860496319,6652.94184300688,31705.2400776111
"tau[6096]",0.194555944105898,0.0523279662714739,1.00054806921399,7062.36517170361,19846.5647403777
"kappa1[15,20]",0.431768247849664,0.254493303395259,1.00054692246035,21144.5423078136,34392.7568759635
"tau[5625]",0.202532920968735,0.0511415297032732,1.00054682350736,2945.20819372062,10947.2851613839
"kappa0[13,7]",2.31394600138963,0.341543163979248,1.00054633518097,9329.18855843686,35268.5358352799
"kappa1[42,3]",11.6440548366128,1.51709091347444,1.00054445422946,9269.55937661596,28790.731971545
"tau[2696]",0.15765410039586,0.0315732649175515,1.00054377829977,3471.29863467831,11224.8643225053
"kappa1[20,36]",6.12381599072801,0.771261823400725,1.00054349190985,8403.53960932591,33091.0997492603
"tau[3198]",0.135661917936061,0.0345798282687595,1.00054107080312,4018.77836902155,12610.972100807
"kappa1[16,13]",1.23776972377011,0.17315114629921,1.00054105140667,9406.39383002651,31343.3945084627
"kappa0[24,1]",5.69731200741988,0.793330937102903,1.000539265963,8950.47323517651,34702.0616807469
"kappa0[23,8]",6.16414437752063,0.773889896241059,1.00053784543133,7463.21998366244,29568.5508106441
"kappa0[22,7]",7.86148901837344,0.930001630137901,1.00053523781266,6396.08434611022,27042.3846326969
"tau[4864]",0.205315847122582,0.0506688404657857,1.00053372978233,3725.20542121779,14013.7376248616
"tau[7161]",0.165330976702884,0.0382612531724589,1.00053261512381,5447.92328226862,18445.3568664357
"beta_key0[2,3]",-0.0840423170177041,0.163026517033271,1.000532134334,2127.84330360296,5445.2373494081
"alpha[2,14]",-0.0792002184922237,0.00813076903966997,1.00053107518918,7928.69803826505,16458.0923504959
"beta_key0[2,5]",0.0298129545340143,0.171693356405631,1.00053029520311,2366.91516251489,6149.83869816505
"beta_key0[2,2]",-0.125404629951081,0.170045942201847,1.0005270194986,2209.75760349216,5549.99439364869
"tau[1796]",0.144943243760619,0.0295921086129663,1.00052345484334,2839.91823525145,11878.3859431717
"tau[4707]",0.1986334296868,0.0474895676048464,1.00052196181923,4130.35684532642,13679.8831358629
"tau[3589]",0.209549680683261,0.0493152941559825,1.00052139723891,5468.4373641053,16296.1642357879
"alpha[1,5]",-0.0873999034980643,0.0316551708975606,1.00052138497703,3600.63951383781,9012.69690136686
"tau[2513]",0.141483376486629,0.0278575849628155,1.00051932426966,4542.7382777564,12819.9616772562
"kappa1[16,1]",1.83747913657655,0.213536228276868,1.00051874049592,5928.35612557621,26353.9855383139
"tau[6943]",0.149712101321613,0.0379699213111021,1.00051873504028,7376.56548330071,25789.0071748843
"kappa0[25,36]",18.4524878773262,3.19528490755566,1.0005177777072,15620.6991089918,36864.3123324885
"kappa1[12,28]",0.496125417096084,0.0894669377335328,1.00051702073388,15555.5311388819,37107.6236139642
"kappa1[39,5]",8.82057510296951,3.14386995280131,1.00051697190688,5405.67617310765,17465.0481453652
"beta_key0[2,10]",-0.100165460752364,0.160378259751854,1.0005155564745,2108.11105320612,5770.91218756005
"tau[4646]",0.170985900332798,0.0461255319567198,1.00051529978007,5758.57249419454,22462.557243007
"kappa1[16,12]",1.32972034192949,0.181594513413542,1.00051519005699,8863.42644739436,32789.4000186099
"kappa1[7,26]",0.187564855191228,0.0310737308323643,1.0005146590509,14932.8399069601,33487.0504785448
"kappa1[1,24]",4.96671205078496,0.682135140700263,1.00051395204411,10262.1430086769,32104.0062657596
"kappa1[12,24]",0.637075681721779,0.102328559459478,1.0005132376479,12022.5296845456,37787.2194937076
"beta_key0[2,4]",-0.0559781028089439,0.160279039168142,1.00051257079162,2070.32508860399,6806.43051327132
"tau[2062]",0.189580712196763,0.0446787076919268,1.00051215339716,6422.46739161677,20862.0746987778
"kappa0[26,8]",5.30529052167908,0.890891691449244,1.00051153007035,18232.55520738,34492.9919987469
"tau[7228]",0.147588559541118,0.0359246649296527,1.00051112908808,5596.58608974168,17563.1331073065
"kappa0[20,40]",9.59968410384592,1.47567123825858,1.00050611724628,12990.9163827107,32032.2680766282
"tau[3355]",0.227926024657362,0.0585308037821856,1.00050554310805,5502.60616478174,18553.3207031253
"tau[4518]",0.134205749367081,0.0294635146184768,1.00050485444421,3320.13224752585,11849.9172480511
"kappa0[11,8]",4.93113418837653,0.624040573343513,1.00049979797603,7402.63998527496,29150.7806853334
"tau[3231]",0.170235960329296,0.0350590986818486,1.00049791015815,3830.18560714639,12501.629679159
"kappa0[13,1]",2.02390571837514,0.31647337829192,1.00049645391324,13812.3608424391,35738.0357397276
"kappa1[2,7]",4.92717100517633,0.924622551884521,1.00049562798082,18348.577932968,38843.672762342
"kappa0[15,19]",0.906437085776443,0.435576746270037,1.00049547312515,12466.541435054,23888.3028406814
"tau[5648]",0.212390318084912,0.0590969522700914,1.00049445429287,4850.98887400714,17566.2746024026
"alpha[4,2]",0.0523524585561406,0.0126784167297092,1.00049392865494,6208.60198970922,13082.0466182161
"tau[4251]",0.127329461615801,0.0304308941513632,1.0004923193008,4951.41653527175,19609.4466641355
"tau[1546]",0.23215823772695,0.0577599723405227,1.0004915791276,5483.99476162868,21300.0825715286
"kappa1[7,31]",0.540508482773947,0.0550155386585739,1.00049078877359,4346.34948642461,24481.9733287586
"kappa0[11,16]",4.6436595614878,0.602454744669615,1.00049044156631,7153.41602814311,30547.5843025388
"kappa1[16,34]",1.93287013747759,0.220432272306442,1.00048772653369,5822.16641685354,27708.3417727225
"kappa0[16,34]",1.61893542389256,0.212117020739888,1.00048677556888,9371.1634260098,34136.3604256714
"tau[4701]",0.143803814661211,0.0347455976329339,1.00048602064451,4114.14360929578,15494.083178253
"tau[7206]",0.207418561020634,0.0631081595199661,1.00048336888205,10161.4276389294,26831.3141747503
"kappa1[13,11]",2.88498187523549,0.344849327957823,1.00048310061773,5853.68220928642,23565.8534346966
"kappa1[17,33]",0.826773190956128,0.459853510710347,1.00048274437359,14484.5599623289,29966.5209278213
"kappa1[17,14]",0.402070713026605,0.2830009152199,1.00048139993124,34239.2614242853,39594.3028764408
"kappa0[24,12]",6.73020068455716,0.871068388984552,1.00048037323151,8261.16784598165,33872.5693387128
"kappa1[16,9]",0.734089525163968,0.130812451282993,1.00047908136764,18155.8583749942,35961.7434272865
"kappa0[10,8]",6.98716066506511,0.860444931418396,1.00047733384887,6434.97239170945,33668.5127511053
"kappa1[9,26]",1.52165178010088,0.398805862155595,1.00047701617724,29434.2169390215,37933.6985761662
"kappa1[4,31]",0.242481800343603,0.131693936881581,1.0004756471357,18376.1892862168,37232.2907731853
"kappa1[35,19]",2.43254932860758,0.951340949434931,1.00047060079223,8031.23989336971,19928.944434781
"kappa1[15,3]",0.433192050552417,0.254295178256034,1.00046988745073,20880.1355440852,38613.9829336139
"kappa0[34,12]",0.515866778280916,0.107614682785056,1.00046926029957,23915.6416538986,38251.6843970223
"tau[4230]",0.161118766689722,0.0455274954822954,1.00046924043653,5448.88382832087,15412.6977526574
"kappa1[13,34]",1.21692264000084,0.218399016825787,1.00046846179722,21681.8888677239,34468.5002575989
"alpha[1,2]",-0.0773154988686746,0.0302640811124321,1.00046751336698,3357.8232704053,9284.36683573481
"kappa1[7,34]",0.287759135762443,0.0387741550182058,1.00046592193975,8584.336103839,33787.5146927062
"tau[2695]",0.192378346456107,0.0544230457807133,1.00045999543746,7598.31862756835,21904.1898434373
"kappa1[15,34]",0.431606780672424,0.255587529420577,1.00045689769247,22203.3971980392,35027.1423078898
"kappa1[9,7]",4.2105349983188,0.692680012313854,1.00045659088311,12335.058709986,35082.8740835753
"kappa1[30,7]",4.07480677297377,0.382717332675119,1.00045503187361,3885.41449200407,17770.2719892492
"tau[3481]",0.214458178704418,0.0585245127183341,1.00045339511225,6632.2616985041,22383.2584087399
"kappa1[34,8]",0.830428160745206,0.13845639875797,1.00045320719711,12652.6452047682,35747.0992802535
"tau[861]",0.184156118377294,0.0360807737036143,1.00044989198541,3021.59959000974,11916.1315423798
"kappa1[25,7]",5.67816320037083,0.837957962249089,1.00044988499485,10738.5926235487,32500.0429050892
"beta_key0[2,8]",-0.00596903326488029,0.173677943733508,1.00044981712257,2353.30121963846,6723.61296703696
"mu_alpha[3]",0.037200942892944,0.0152347040262642,1.00044860969584,2674.02913502069,8563.3886740008
"tau[4474]",0.189062920373682,0.046862297070578,1.00044702071409,4687.26385052353,15825.3769126618
"kappa0[2,16]",10.0921777997422,1.51038391544116,1.00044527630315,12612.0611311715,35051.682933931
"tau[3221]",0.108040427004692,0.0276855320664417,1.00044443983586,4025.62554602325,14638.2902709346
"kappa1[13,26]",2.96176687106215,0.353552353252073,1.00044263430426,6342.20683017404,30702.0853998035
"kappa1[19,14]",1.43596007810985,0.879150675711055,1.00044213251955,24959.9227002733,37045.2456223309
"kappa0[1,12]",2.86701694543705,0.524261029377935,1.00044212313235,14599.2570828074,35861.9306872806
"kappa1[26,3]",7.3934936229274,0.991024940538653,1.00044199836935,8451.65622358341,31846.1970631146
"tau[6502]",0.203348035203369,0.0564633777239183,1.00044073586312,7455.34750438102,24892.0113607279
"kappa1[34,17]",0.0717280115209632,0.0289348930516123,1.00043889041069,8419.20351882893,24687.3520065931
"kappa1[20,25]",5.58398211906499,0.732357994102886,1.00043865195809,8776.9961123363,31305.5283831982
"kappa0[24,8]",5.08199829313417,0.743336564470512,1.00043711980404,11991.4404278794,33845.3893318601
"alpha[4,8]",0.0169322724700087,0.0125116206373173,1.00043694584221,4622.28177666037,10603.4935813377
"tau[4378]",0.163075713079931,0.0474766765271664,1.00043674087469,5626.75259711553,18137.7443824704
"alpha[2,11]",-0.090234564277481,0.00698572822935442,1.00043540614691,6498.113089979,13318.6105297714
"kappa0[11,3]",3.3974338984202,0.509174400787887,1.00043502097289,11313.8863064551,34024.9575608516
"tau[4872]",0.217883015739653,0.053922337542603,1.00043434223415,4576.32487274832,18121.6053987244
"beta_key0[2,1]",-0.098819342757001,0.163111279276202,1.00043422459346,2179.25784787405,6379.74016608299
"kappa1[18,34]",0.207766610826136,0.128887470550539,1.00043279404778,17542.3430962977,37853.8472190372
"tau[1529]",0.15882717407373,0.0385781577141721,1.00043244159442,4216.70696465439,16121.2528478134
"kappa1[15,25]",0.302357648140037,0.198397598221568,1.00042737397238,32862.0400630288,37075.8650636817
"alpha[5,14]",0.108975404246694,0.0212231126017827,1.00042547938773,8013.80370338289,27123.0683175418
"tau[7091]",0.194659016678799,0.0559479437929987,1.00042501546657,8943.34507311414,25647.0487879162
"kappa0[30,7]",5.33029823794637,0.890658164154423,1.00042443242231,18859.2967446322,34932.8265569978
"kappa1[1,3]",4.08064395548171,0.614575725280745,1.00042348108061,10178.1196907115,35009.1620288429
"kappa0[11,13]",2.82486267478263,0.462665122550267,1.00042208172128,15077.5028739602,33198.8742966181
"beta_key0[2,9]",0.0149971767719676,0.176457920205061,1.0004215595172,2599.14277869771,6547.87498139254
"tau[3582]",0.229556621641306,0.0530863696621778,1.0004193639607,5835.0952754413,18958.0566672049
"tau[3621]",0.232665696541177,0.0616631530133236,1.00041891166111,6872.309329422,21438.290459748
"kappa0[12,34]",0.721717314932807,0.170108474912822,1.0004187152144,28583.9451509357,36642.0359571058
"kappa1[28,5]",0.29510620208575,0.164034606892335,1.00041855046588,19816.4847136195,37901.7512101673
"kappa1[3,18]",0.00540012090214325,0.0020724533175117,1.00041792018969,7539.23976508569,21804.5636808358
"kappa1[8,9]",1.59247816629037,0.233590075456689,1.00041699887015,12748.9792320849,35247.0061644454
"alpha[2,12]",-0.0775087132505565,0.010348615144841,1.00041636910468,13798.0734986941,24437.7979270553
"kappa1[24,7]",5.17903311843542,0.718482028824927,1.00041505650156,8769.67437571881,35261.0156268071
"tau[1733]",0.169364638861358,0.0441981929450074,1.0004139139456,4852.86987245406,18056.1354237996
"kappa0[1,16]",4.54510868970405,0.670752528939903,1.00041378542428,13508.8992878002,36889.3419159337
"kappa1[17,41]",0.829324937912569,0.462565760140672,1.00041096302871,14919.347882515,32188.8437233143
"beta_key0[2,6]",-0.161564108924047,0.169472641889387,1.00041094278695,2244.79489643014,5315.74791912276
"kappa1[3,34]",0.0855083898585358,0.0118091859438697,1.00040987972851,9305.43371991205,28435.339941722
"kappa0[10,1]",2.59741175833441,0.510718329504436,1.00040967333396,17809.1046764934,37405.4640146816
"kappa0[23,24]",2.36759985225232,0.461406819057211,1.00040946844136,20900.1732778941,35317.9710390082
"kappa1[10,24]",0.908000689556123,0.263556245358173,1.00040943160043,33795.6331260165,39316.7625265518
"kappa0[3,17]",0.307655047207887,0.0585854941225645,1.00040935932041,3802.3494720156,10106.8086250835
"kappa1[17,44]",0.829648494261126,0.465683267449381,1.00040725361951,13305.6456813339,36034.316965455
"tau[2105]",0.185444949500191,0.042655148953126,1.00040673060448,5212.63748946088,16256.504371832
"tau[2594]",0.182873006296208,0.0444981593343246,1.00040605054594,5627.8319910016,19237.0178941255
"tau[2010]",0.147547037073253,0.0356058983096707,1.00040504942701,5484.60212545051,18989.8680324928
"tau[7094]",0.187570682215671,0.0380881259406434,1.00040457968157,5042.7822801872,17109.4958411189
"kappa0[10,11]",4.14622888429168,0.646555475528744,1.00040246204249,12191.1750841949,36943.489304843
"kappa1[11,8]",1.37831583042733,0.292061007173773,1.00040153774196,24476.3398180258,39058.1711790103
"kappa1[11,9]",3.91349039880118,0.506023902858196,1.00040088414225,8282.58718072774,31723.1840649477
"kappa1[28,30]",4.09822482688269,0.959988922853192,1.00039879859049,25034.327799069,34549.5554713173
"kappa1[10,34]",1.67445651170924,0.363986029713936,1.00039869531508,20503.4244902205,39146.798981544
"kappa1[36,17]",1.8878429753198,0.841011746825922,1.00039847294159,10181.6924628753,28333.1711723105
"kappa0[42,8]",4.75686165917783,1.09382087687262,1.00039777755235,29318.9325285285,37370.1578547786
"tau[6810]",0.227890770396092,0.069696633415771,1.0003971485409,10425.1867503709,27627.8643103397
"tau[4185]",0.164457526591936,0.0425320660809295,1.0003960089808,4349.94310083206,15148.076795158
"kappa1[14,20]",3.49218572164895,0.857901171746421,1.00039575656332,33143.6955305158,38259.8970300418
"kappa1[32,18]",0.343509075007878,0.143473419488855,1.00039539637834,8049.70997747803,23760.1272370969
"tau[1700]",0.201171365115177,0.0457604785048992,1.00039518903666,4439.42730554366,19043.8228935938
"kappa0[3,34]",0.32382224714795,0.0413765963070413,1.00039458021768,7876.83139017799,31400.4132817218
"kappa1[25,20]",3.11636967988,0.611541655281208,1.00039108633748,20698.3409538699,36397.6800874987
"kappa1[17,40]",0.603764765873744,0.375543776709696,1.00039107770593,27702.1049754536,39972.6542067159
"kappa0[25,18]",19.4424545513176,4.26154524129062,1.00039027316813,5252.16913077498,13769.5500335956
"tau[7523]",0.174880320397674,0.0482096769539528,1.00038964532641,8028.44570690716,22505.7830760547
"kappa1[33,20]",8.27717873733614,1.87944311437743,1.00038889839886,22406.2063238526,37049.8754414542
"tau[3592]",0.221281666135488,0.0500424555630742,1.0003885931221,4173.37127273765,14156.6985663714
"kappa1[16,23]",1.16840928589452,0.169077821459901,1.00038667599725,9772.98678164693,37437.115512936
"kappa0[6,3]",2.90459768556446,0.788041337410675,1.00038609281963,8019.76707682725,18911.9955206907
"kappa1[2,11]",11.7184847159682,1.47418469940211,1.0003856066503,7128.80160091985,26299.7223022201
"kappa1[18,44]",0.371022217978054,0.18779066613504,1.0003852956007,10573.4209713329,30251.1082742134
"kappa0[20,7]",8.95908031526871,1.42240220522334,1.00038365293761,15250.0634859821,29508.0787749507
"kappa0[34,16]",0.867688952455743,0.141760993336832,1.00038296159967,13450.6897643359,36044.0898029161
"kappa1[34,16]",1.30300574186769,0.175754924370046,1.00038205827367,9137.39947021931,33623.2516995094
"kappa1[11,12]",1.80624099863105,0.338995836641669,1.00037809081842,17224.094495338,36827.4706218771
"kappa1[45,24]",9.36578267898149,2.18773578826715,1.00037761148886,31099.7012670756,38200.0287142587
"kappa0[4,19]",0.349825277129695,0.140686052834842,1.00037650043398,8842.57411803937,20324.3626229668
"beta_key0[2,13]",-0.134096368888258,0.184084826353855,1.00037628675063,2562.3509799435,5791.22072646759
"kappa1[30,12]",0.771086528529773,0.155249033809747,1.00037544033895,22607.9113569942,38039.735742528
"tau[1976]",0.180444655705824,0.0500075703894931,1.00037174801307,7253.31175559197,22343.3667986249
"kappa0[16,7]",1.64544947930559,0.214288729544295,1.00037133621723,7598.82677704287,29486.4346547136
"kappa0[6,33]",1.40543641435674,0.502969594381219,1.00036951189357,14110.8288029632,27615.3586118968
"beta_key0[2,14]",-0.00422791732116995,0.167138567904658,1.00036681095137,2191.11969086121,7131.8386475196
"kappa1[23,24]",3.1756020712308,0.587523225274105,1.00036591724168,15821.7938375712,36502.6243528715
"alpha[2,3]",-0.107657861010325,0.00771918325880217,1.00036527345628,8003.78185738902,15771.6630671776
"kappa0[23,16]",4.12460880718687,0.620279771914194,1.00036383822637,11247.4215435311,32708.5180029614
"kappa0[12,24]",2.45731659273656,0.324482692926575,1.0003638302656,7474.26703121008,31450.5133420541
"tau[2263]",0.209944164053011,0.0438403125271244,1.00036269311276,4739.20279574734,16784.058678862
"kappa0[30,37]",4.77711665583004,0.840358057857777,1.00036160814157,15801.5323434598,33849.8048457383
"alpha[5,3]",0.18177280519045,0.0201613599696507,1.00036147393158,15769.9389149446,35282.6180161722
"kappa0[10,13]",3.94581109143965,0.62890973043452,1.00035951423166,12280.6762641465,33939.9343031739
"kappa0[18,14]",9.99262494782569,2.38117100744992,1.00035697446008,5473.26463229694,14153.1874421497
"sigma2_alpha_p[2]",0.000443384491238414,0.00023230601018689,1.00035500432919,19997.2712736307,30738.5568692005
"kappa0[16,23]",0.989878225558518,0.163169203241126,1.00035418038255,12437.506947679,34747.9821407964
"tau[3842]",0.254343299496839,0.0609922750731469,1.00035332997301,5504.01060524727,19775.6313555889
"kappa0[9,8]",6.62787540875865,0.91882635301916,1.00035207923632,10003.0288787947,32908.1919869519
"kappa1[27,19]",2.77143815426426,1.16765912714202,1.00035133266483,9654.75743669933,26507.3164134369
"kappa0[2,11]",10.3082267083043,1.54106387686068,1.00034898744132,11651.2883743468,35133.8822386792
"alpha[2,5]",-0.0860273069237132,0.00882343364366719,1.00034773921825,5991.16004158945,13868.0018671803
"kappa1[41,4]",1.77567153800755,0.964040098148525,1.00034340390889,21188.9094202279,34582.6743011713
"kappa1[3,33]",0.0823781885345974,0.0116253042544172,1.0003416632128,9480.5343115819,30929.8366124034
"kappa0[31,12]",0.936444069352817,0.311058363334807,1.00034036637575,33688.0161751732,40173.2010170071
"mu_alpha[4]",0.0221016718902176,0.00781491417889102,1.00033903582182,10682.4987017213,28225.2351422751
"tau[970]",0.149483587134433,0.0307813886511928,1.00033547371572,2307.53859792507,8496.79717854347
"tau[7203]",0.23151989910255,0.0487859211548615,1.00033503533612,4490.61381954891,15316.835592879
"alpha[2,6]",-0.0913920147310124,0.00788730117837181,1.000334434262,5486.42176282083,11374.3060528764
"kappa0[23,3]",2.8010278030189,0.502739869265054,1.0003339318174,20973.5451611459,38488.9792495093
"kappa0[1,24]",4.34977197495221,0.656230209527896,1.00033076781837,10373.4611406617,34717.8682572122
"kappa1[37,4]",0.469964093900879,0.220189614167932,1.00033041649294,14929.0358486379,36772.0675906318
"kappa1[18,29]",0.28592519808429,0.158857906338483,1.0003302234941,15924.6253800209,29265.7520019513
"tau[7513]",0.177374551831429,0.0460101281925874,1.00033009915877,8848.02562412469,24594.1257821698
"kappa0[10,34]",1.09298939720128,0.318692201507467,1.0003290927015,32861.1020182648,38348.5682883533
"kappa0[5,35]",2.67295066816375,1.04259753473826,1.00032882328697,16627.034627076,28201.4422795443
"beta_key0[2,7]",-0.218261844726424,0.179809499513232,1.00032286860315,2476.87647862913,5562.2430471551
"tau[2657]",0.230927881138945,0.0553040625530416,1.00032167359298,5228.46319355608,19307.2580439727
"kappa0[3,25]",0.328616726410521,0.0417474619451592,1.00032109480266,7874.74882943815,31208.7148190642
"sigma2_beta_cr[1,3]",0.0461768762322222,0.0550673845055169,1.0003190402264,8409.3260042969,12219.7155429706
"kappa0[13,26]",3.81071575139861,0.448402039047528,1.00031769470963,6616.13309659117,23674.2803544179
"kappa0[32,7]",7.81376478562114,1.37610358506537,1.000316866216,17220.4212806742,36293.6501120372
"tau[2672]",0.225531045269908,0.0527669985036253,1.00031196278194,5901.00036448316,20492.4412853335
"kappa1[34,5]",0.0414435836778738,0.0204863078037509,1.00031165783972,13184.7285149171,34811.246745551
"sigma2_alpha_p[4]",0.000621979501450219,0.000349829761672629,1.00030708342533,10651.6724874278,24543.3556451148
"kappa1[13,10]",1.87378138480375,0.276793901934375,1.00030475038367,12045.9863650894,34513.9175226912
"kappa0[7,34]",0.864259625127571,0.115525349555291,1.00030383349596,6659.74663037838,34018.4936572338
"kappa1[26,7]",3.1195029397798,0.62553230999786,1.00030329109829,19986.3929416813,37884.1462499628
"sigma2_beta_cr[1,1]",0.0066955780865927,0.00848831813712752,1.000303289583,13917.2238141621,22664.8495719204
"kappa1[19,39]",0.979760312366156,0.67551752330804,1.00030199527025,35988.0269543487,38073.1870566748
"kappa0[16,13]",1.19937381107814,0.181118080905491,1.00030186049175,15885.1037555825,36017.4903885925
"tau[2888]",0.150063057022783,0.0473230555802639,1.00030150778068,5908.75321082174,19335.9281542214
"kappa1[28,29]",9.2459561220562,1.47199312937417,1.00030029575215,13139.2849015971,37049.1337317475
"kappa0[11,10]",2.59993987107044,0.439143815857671,1.00029817084688,15014.7492232171,33867.3337518273
"tau[3761]",0.232917837154858,0.0651938418646988,1.00029797458051,6912.68847084014,22566.1996546488
"kappa0[9,13]",3.4070422240699,0.643568222976266,1.00029777906929,20530.5766608281,35335.9756206794
"tau[1059]",0.16197971931318,0.0320333246123406,1.00029695661545,2303.29051226752,9299.08103276179
"tau[695]",0.182587913890213,0.0477629193860458,1.0002962928926,4064.55785490592,15855.9419662792
"kappa1[1,16]",4.44016236190034,0.640257643963545,1.00029455883388,8316.61626660528,32842.1423846236
"kappa0[16,31]",0.204355305922632,0.0697254256882388,1.00029271652445,37337.1031782782,38780.6693534064
"alpha[2,7]",-0.0870213322736319,0.00665884858165307,1.00029149326408,7254.31775635345,14952.4978456444
"kappa1[29,28]",1.25183803634327,0.235398617482917,1.00029113522492,18179.3167886968,34236.9510084683
"kappa0[7,13]",0.761128130434432,0.108029604117349,1.00028932738102,11970.9911832141,28395.1431746652
"kappa1[39,19]",2.49356328218975,1.42884436342519,1.00028902742981,23610.6233521834,35076.4545679588
"kappa1[12,11]",0.669412734664638,0.10487666384847,1.00028719132226,13242.0859917309,36688.0180988374
"kappa1[7,1]",0.167852111943289,0.0291447515444536,1.00028487554066,15901.4418396683,38557.11468686
"kappa1[32,6]",0.187595906061647,0.0984056104279833,1.00028443117086,16532.660607954,29809.2146266466
"kappa1[14,3]",2.66692061382436,0.736623237406271,1.0002836239818,34037.3914027717,39784.6452836786
"beta_key0[2,11]",-0.172857080973762,0.17843487536384,1.00028265202219,2493.39423234108,5300.74281869389
"sigma2_mu_tau",3.71787176786345,1.66619907492257,1.00028089742449,22594.3473467467,34139.6113603729
"kappa1[28,34]",0.611301040943388,0.322394793453588,1.00027897948622,39943.7468138706,39719.8621786954
"kappa1[16,10]",1.16768984940971,0.167544768636023,1.00027677210569,9211.62621242583,37105.0167810769
"kappa0[31,3]",6.80999197254687,0.906804804937749,1.00027591665182,9193.39404701368,32998.18288422
"kappa0[24,7]",3.44156216909922,0.604424945957368,1.00027587066216,19238.7197622485,36252.9995241735
"kappa0[7,31]",0.718675684396838,0.104702220359164,1.00027547172485,11444.0706087931,34890.6970502197
"kappa0[1,45]",6.79336031051053,0.828405252394896,1.0002754403494,6357.7750271212,25397.2907259525
"kappa1[22,33]",0.322630332837602,0.121134316680608,1.00027513287187,36939.436175714,39874.5008096426
"tau[1684]",0.203659699319707,0.0453487443231874,1.00027361364042,4499.7979288403,16033.8951072217
"tau[1966]",0.167398836526506,0.0426483123433722,1.00027335837358,6356.19586475608,17984.912663581
"kappa0[9,16]",3.29132718886374,0.638724640822939,1.00027258651448,19821.82545711,36032.7423053468
"kappa0[17,4]",0.723941219993785,0.370858296658243,1.00027227429183,16028.6596697899,28733.1055795763
"kappa1[3,44]",0.0296416047861572,0.00674280846585258,1.00027132006493,22085.5072084572,36323.8795446622
"alpha[5,10]",0.107420568835244,0.0193519379187137,1.00027078996436,10434.3627973372,26471.985714106
"tau[1142]",0.200957966627933,0.0414649728220208,1.00027078632089,2699.9405269071,10307.4293755943
"tau[2063]",0.247737907433607,0.053760954555228,1.00026917212611,4636.33426609781,14117.3087457046
"kappa1[12,1]",0.386626124996067,0.0784586521373673,1.00026853328909,23150.3708047754,36819.732292555
"tau[7356]",0.25236538189361,0.0660395119637548,1.00026794188553,7208.2459581461,22889.8256548047
"kappa1[26,23]",2.04373966460123,0.496956373403049,1.00026719889545,31171.5119649917,38865.4029125801
"kappa1[20,32]",1.53507911657396,0.372521972969437,1.00026709821059,25484.8866767237,38832.7958153129
"kappa1[28,6]",0.294322243107959,0.165250388072082,1.00026471262185,21974.0895672349,34903.6783008144
"kappa1[32,28]",2.14924510165229,0.50711955640206,1.00026468081345,26727.6955079312,36890.1418523386
"kappa1[19,7]",1.43563135734566,0.884594195637602,1.00026410682061,25561.8151642125,34257.8924741568
"kappa1[10,31]",0.545177184358681,0.197598185035756,1.00026398286899,38460.7672849889,38531.1310387818
"kappa0[32,34]",3.06338573023798,0.828774655090647,1.00026306721496,35502.3158602548,38461.3161774225
"kappa0[17,7]",6.53908465535555,2.42524572360714,1.00026290113711,14508.4241409493,24899.7170506157
"kappa0[8,9]",1.82001691427224,0.31873559354978,1.00026287490668,18856.9068885264,35894.6033808239
"tau[2539]",0.254353683341649,0.0671839406519804,1.00026167313209,6866.24391925376,19107.7236454803
"kappa0[11,26]",1.74559188098329,0.355879777673898,1.00026161019473,21147.6073370693,37552.6561341878
"kappa1[9,1]",2.58667063089773,0.529360106316252,1.0002615210861,22981.0789637854,36919.5303418575
"kappa0[24,13]",3.34154440040906,0.598636759187306,1.00025987737568,17571.9517807245,35555.3906855474
"kappa1[24,11]",4.15133572682682,0.635669766782808,1.00025967203907,11910.6025180355,33232.1860041607
"kappa1[3,30]",0.0206278018667321,0.0055485677426257,1.00025920098836,36102.2538336598,37679.6092484595
"kappa0[4,7]",3.53652877207791,0.938525430981041,1.00025835427027,7325.59268046171,15419.4489054301
"kappa0[46,24]",2.06785587539029,1.33407959215462,1.00025832310692,40052.0468744534,39653.2217393406
